name,family,val,test,fit_s,dataset,seed,n,d,n_classes
rf_dNone_f0.3,rf,0.9966502056981064,0.9958156371521244,2.29,twonorm,1,5000,20,2
rf_dNone_f0.7,rf,0.9959973990133659,0.9955263541898669,4.752,twonorm,1,5000,20,2
rf_d4_fsqrt,rf,0.9916415144091075,0.9920741588393864,0.903,twonorm,1,5000,20,2
rf_d4_f0.3,rf,0.9888997263331977,0.9902463001221132,1.244,twonorm,1,5000,20,2
rf_d4_f0.7,rf,0.9840433566039717,0.9851416078500644,2.291,twonorm,1,5000,20,2
rf_d8_fsqrt,rf,0.9966258854490669,0.9963263623819508,1.43,twonorm,1,5000,20,2
rf_d8_f0.3,rf,0.9956965959331423,0.9960165992099759,1.897,twonorm,1,5000,20,2
rf_d8_f0.7,rf,0.9948338670987991,0.9947621863647883,3.713,twonorm,1,5000,20,2
rf_d16_fsqrt,rf,0.9976038154630703,0.9957529165098651,1.527,twonorm,1,5000,20,2
rf_d16_f0.3,rf,0.9966655658553945,0.9957490764705431,2.345,twonorm,1,5000,20,2
rf_d16_f0.7,rf,0.995912918148282,0.9954457133641048,5.03,twonorm,1,5000,20,2
et_dNone_fsqrt,et,0.9982028615973028,0.9960447594983373,0.729,twonorm,1,5000,20,2
et_dNone_f0.5,et,0.997031649604092,0.9954098729970995,0.935,twonorm,1,5000,20,2
et_d8_fsqrt,et,0.9979314988185479,0.9966156453442083,0.437,twonorm,1,5000,20,2
et_d8_f0.5,et,0.99687420799189,0.9957298762739331,0.641,twonorm,1,5000,20,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9943807424588029,0.9924146423259375,0.532,twonorm,1,5000,20,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9943551421966561,0.9916440744353222,0.528,twonorm,1,5000,20,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9941400999946239,0.9920075981578051,0.769,twonorm,1,5000,20,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9950693895105485,0.9917695157198411,0.767,twonorm,1,5000,20,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9950898697202659,0.991853996584925,1.206,twonorm,1,5000,20,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9950258690648992,0.9922252003860519,0.943,twonorm,1,5000,20,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9960831598915573,0.9931570499281912,0.602,twonorm,1,5000,20,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9964569237188989,0.9926860051046923,0.496,twonorm,1,5000,20,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9959244382662478,0.99239416211622,0.612,twonorm,1,5000,20,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9965746849247737,0.9930188085125992,0.785,twonorm,1,5000,20,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9959679587118972,0.9923660018278587,0.655,twonorm,1,5000,20,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9961650807304268,0.9933106515010715,0.812,twonorm,1,5000,20,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9953509923941621,0.9923967221424348,0.196,twonorm,1,5000,20,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9963289224081655,0.9926143243706815,0.269,twonorm,1,5000,20,2
hgb_lr0.3_ln31_l20.0,gbdt,0.995182030663994,0.9913343112633474,0.255,twonorm,1,5000,20,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9962905220149454,0.9930290486174579,0.364,twonorm,1,5000,20,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9954405933116754,0.9917797558246997,0.392,twonorm,1,5000,20,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9959705187381119,0.9931544899019765,0.426,twonorm,1,5000,20,2
knn1_std,knn,0.9512788610955376,0.9368172730088756,0.048,twonorm,1,5000,20,2
knn1_quant,knn,0.9528788774797053,0.9352326167819959,0.108,twonorm,1,5000,20,2
knn5_std,knn,0.9929240875426565,0.9897483750233601,0.049,twonorm,1,5000,20,2
knn5_quant,knn,0.9927013652619804,0.9897739752855069,0.116,twonorm,1,5000,20,2
knn15_std,knn,0.997139170705108,0.9951013898382318,0.06,twonorm,1,5000,20,2
knn15_quant,knn,0.997077730075956,0.9947609063516809,0.115,twonorm,1,5000,20,2
knn31_std,knn,0.9984742243760576,0.9959922789609366,0.069,twonorm,1,5000,20,2
knn31_quant,knn,0.9984473441008037,0.9959922789609366,0.126,twonorm,1,5000,20,2
svc_C0.1,svm,0.9988556682820432,0.9960293993410492,0.501,twonorm,1,5000,20,2
svc_C1,svm,0.9984588642187697,0.9947980267317937,0.282,twonorm,1,5000,20,2
svc_C10,svm,0.9971609309279328,0.9925272834793828,0.336,twonorm,1,5000,20,2
"mlp_(64,)_a0.0001",mlp,0.9978034975078145,0.9948466672298725,1.949,twonorm,1,5000,20,2
"mlp_(64,)_a0.01",mlp,0.9978854183466839,0.9949183479638832,1.755,twonorm,1,5000,20,2
"mlp_(128, 64)_a0.0001",mlp,0.9978009374815998,0.9945855445559763,1.475,twonorm,1,5000,20,2
"mlp_(128, 64)_a0.01",mlp,0.9978111775864585,0.9945829845297617,1.492,twonorm,1,5000,20,2
gaussiannb,nb,0.9990579103530021,0.9974425338115462,0.015,twonorm,1,5000,20,2
dt_d3,tree,0.8207674446586333,0.8054802481177408,0.027,twonorm,1,5000,20,2
dt_d6,tree,0.8399625212162173,0.8602545690067867,0.042,twonorm,1,5000,20,2
dt_dNone,tree,0.8376264972953323,0.8535754606127167,0.055,twonorm,1,5000,20,2
logreg_C0.01_std,linear,0.997514214545557,0.9983590357991317,0.016,twonorm,2,5000,20,2
logreg_C0.01_quant,linear,0.997452773916405,0.9983820758581141,0.074,twonorm,2,5000,20,2
logreg_C0.1_std,linear,0.9973862132348235,0.9982591955435407,0.015,twonorm,2,5000,20,2
logreg_C0.1_quant,linear,0.9973273326318861,0.9982617555500942,0.073,twonorm,2,5000,20,2
logreg_C1_std,linear,0.9972658920027341,0.9981747153272713,0.015,twonorm,2,5000,20,2
logreg_C1_quant,linear,0.9971993313211528,0.9982003153928074,0.071,twonorm,2,5000,20,2
logreg_C10_std,linear,0.9972198115308701,0.9981414352420742,0.016,twonorm,2,5000,20,2
logreg_C10_quant,linear,0.997173731059006,0.9981849553534857,0.071,twonorm,2,5000,20,2
logreg_C100_std,linear,0.9972172515046553,0.9981363152289671,0.016,twonorm,2,5000,20,2
logreg_C100_quant,linear,0.997173731059006,0.9981849553534857,0.077,twonorm,2,5000,20,2
rf_dNone_fsqrt,rf,0.9960921199833086,0.9961945502580487,1.527,twonorm,2,5000,20,2
rf_dNone_f0.3,rf,0.9958130771259097,0.9958835094617843,2.179,twonorm,2,5000,20,2
rf_dNone_f0.7,rf,0.9953957928529188,0.9953727881543376,4.631,twonorm,2,5000,20,2
rf_d4_fsqrt,rf,0.9937023355119157,0.9933260629147211,0.896,twonorm,2,5000,20,2
rf_d4_f0.3,rf,0.9915544735178088,0.9905330957647251,1.214,twonorm,2,5000,20,2
rf_d4_f0.7,rf,0.9866981037885827,0.9837951585156058,2.38,twonorm,2,5000,20,2
rf_d8_fsqrt,rf,0.9960089191313319,0.9961139100516097,1.36,twonorm,2,5000,20,2
rf_d8_f0.3,rf,0.9962162812547202,0.9959961497501433,1.878,twonorm,2,5000,20,2
rf_d8_f0.7,rf,0.9946853855783484,0.9947161464733351,3.702,twonorm,2,5000,20,2
rf_d16_fsqrt,rf,0.9961804408877147,0.9960089497829114,1.776,twonorm,2,5000,20,2
rf_d16_f0.3,rf,0.9958706777157398,0.9958054292618989,2.166,twonorm,2,5000,20,2
rf_d16_f0.7,rf,0.9954393132985682,0.9954278282952405,4.73,twonorm,2,5000,20,2
et_dNone_fsqrt,et,0.9964697238499723,0.997615353895306,0.703,twonorm,2,5000,20,2
et_dNone_f0.5,et,0.9963724428538149,0.9963020705333007,0.794,twonorm,2,5000,20,2
et_d8_fsqrt,et,0.9964748439024016,0.9974399934463831,0.449,twonorm,2,5000,20,2
et_d8_f0.5,et,0.9966130853179938,0.9961420701236995,0.642,twonorm,2,5000,20,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9940709792868279,0.9951667076267715,0.583,twonorm,2,5000,20,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9945855445559764,0.9949849471614648,0.556,twonorm,2,5000,20,2
hgb_lr0.03_ln31_l20.0,gbdt,0.994309061724792,0.9946675063488163,0.833,twonorm,2,5000,20,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9942373809907814,0.995077107397395,0.793,twonorm,2,5000,20,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9943525821704414,0.9953612681248464,1.216,twonorm,2,5000,20,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9945855445559763,0.9948287867616941,0.925,twonorm,2,5000,20,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9944882635598189,0.9952409478168264,0.509,twonorm,2,5000,20,2
hgb_lr0.1_ln15_l21.0,gbdt,0.995205070899926,0.9953996682231506,0.522,twonorm,2,5000,20,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9942988216199334,0.9955404685835996,0.507,twonorm,2,5000,20,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9953893927873821,0.9956556688785124,0.754,twonorm,2,5000,20,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9945932246346203,0.9955967887277791,0.837,twonorm,2,5000,20,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9950437892484019,0.9957222290489063,0.816,twonorm,2,5000,20,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9941375399684093,0.9958425493569264,0.237,twonorm,2,5000,20,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9950053888551817,0.9954559883673302,0.395,twonorm,2,5000,20,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9940530591033252,0.9954457483411158,0.277,twonorm,2,5000,20,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9955711546486236,0.9955788686819038,0.413,twonorm,2,5000,20,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9943141817772214,0.9953151880068813,0.415,twonorm,2,5000,20,2
hgb_lr0.3_ln63_l21.0,gbdt,0.995151310349418,0.9951180675022528,0.442,twonorm,2,5000,20,2
knn1_std,knn,0.9495713236103539,0.9472049848447612,0.047,twonorm,2,5000,20,2
knn1_quant,knn,0.9511610998896628,0.9480037068894895,0.107,twonorm,2,5000,20,2
knn5_std,knn,0.9925119233220947,0.9920716597034489,0.048,twonorm,2,5000,20,2
knn5_quant,knn,0.9924415226011915,0.9921881400016386,0.12,twonorm,2,5000,20,2
knn15_std,knn,0.9962329214251153,0.9967833517653805,0.056,twonorm,2,5000,20,2
knn15_quant,knn,0.9961471605469239,0.9969587122143032,0.118,twonorm,2,5000,20,2
knn31_std,knn,0.9969522887914372,0.9979699148029818,0.073,twonorm,2,5000,20,2
knn31_quant,knn,0.9969497287652225,0.9979033546325878,0.129,twonorm,2,5000,20,2
svc_C0.1,svm,0.9970457297482727,0.997688314082084,0.531,twonorm,2,5000,20,2
svc_C1,svm,0.9964466836140402,0.9970815925288768,0.294,twonorm,2,5000,20,2
svc_C10,svm,0.9946905056307775,0.9958937494879988,0.318,twonorm,2,5000,20,2
"mlp_(64,)_a0.0001",mlp,0.9965311644791243,0.996840951912837,1.834,twonorm,2,5000,20,2
"mlp_(64,)_a0.01",mlp,0.9965593247674855,0.9969254321291063,2.009,twonorm,2,5000,20,2
"mlp_(128, 64)_a0.0001",mlp,0.996208601176076,0.9958732694355696,1.461,twonorm,2,5000,20,2
"mlp_(128, 64)_a0.01",mlp,0.9962956420673748,0.9959935897435899,1.512,twonorm,2,5000,20,2
gaussiannb,nb,0.9975961353844264,0.998443516015401,0.014,twonorm,2,5000,20,2
dt_d3,tree,0.8199136759160414,0.7853460104857868,0.027,twonorm,2,5000,20,2
dt_d6,tree,0.8461974650620422,0.8324117309740313,0.042,twonorm,2,5000,20,2
dt_dNone,tree,0.8456726596880351,0.827209797657082,0.061,twonorm,2,5000,20,2
logreg_C0.01_std,linear,0.8290694760467626,0.8465315039754704,0.022,vehicle,0,846,18,4
logreg_C0.01_quant,linear,0.8361567645891006,0.8510269998994873,0.058,vehicle,0,846,18,4
logreg_C0.1_std,linear,0.8973386336931755,0.9016545775294245,0.02,vehicle,0,846,18,4
logreg_C0.1_quant,linear,0.8893772547940143,0.886294734090791,0.051,vehicle,0,846,18,4
logreg_C1_std,linear,0.929342185795864,0.9268679126382042,0.029,vehicle,0,846,18,4
logreg_C1_quant,linear,0.912919294867802,0.8937547610378136,0.057,vehicle,0,846,18,4
logreg_C10_std,linear,0.9424023985266432,0.9369973885938248,0.04,vehicle,0,846,18,4
logreg_C10_quant,linear,0.9143431629424367,0.8927531942459296,0.068,vehicle,0,846,18,4
logreg_C100_std,linear,0.9454157007994655,0.9385848423340128,0.064,vehicle,0,846,18,4
logreg_C100_quant,linear,0.9116077792967104,0.892203472652445,0.095,vehicle,0,846,18,4
rf_dNone_fsqrt,rf,0.9202700234879653,0.9118418391304912,0.445,vehicle,0,846,18,4
rf_dNone_f0.3,rf,0.9226434268194823,0.9158718021171572,0.456,vehicle,0,846,18,4
rf_dNone_f0.7,rf,0.9239423610293778,0.9154892120997848,0.59,vehicle,0,846,18,4
rf_d4_fsqrt,rf,0.9147177363412142,0.9083157479821587,0.4,vehicle,0,846,18,4
rf_d4_f0.3,rf,0.913951996394627,0.909646065407631,0.427,vehicle,0,846,18,4
rf_d4_f0.7,rf,0.9180313460106893,0.9161324196062608,0.495,vehicle,0,846,18,4
rf_d8_fsqrt,rf,0.9206601683115169,0.9166061468234898,0.427,vehicle,0,846,18,4
rf_d8_f0.3,rf,0.9240717984712927,0.9186282190035303,0.448,vehicle,0,846,18,4
rf_d8_f0.7,rf,0.9222595073139167,0.9158105418702465,0.566,vehicle,0,846,18,4
rf_d16_fsqrt,rf,0.9202700234879653,0.9118853695898922,0.535,vehicle,0,846,18,4
rf_d16_f0.3,rf,0.9229688944468731,0.9161059187641687,0.492,vehicle,0,846,18,4
rf_d16_f0.7,rf,0.9236023324706553,0.9157245032088583,0.608,vehicle,0,846,18,4
et_dNone_fsqrt,et,0.9193610598144462,0.917897361575214,0.429,vehicle,0,846,18,4
et_dNone_f0.5,et,0.9198512851540133,0.9176364149319454,0.471,vehicle,0,846,18,4
et_d8_fsqrt,et,0.9163614358806292,0.9151348619735857,0.391,vehicle,0,846,18,4
et_d8_f0.5,et,0.9210657057364223,0.9216237329133198,0.409,vehicle,0,846,18,4
hgb_lr0.03_ln15_l20.0,gbdt,0.9113794538410753,0.912550277468431,0.488,vehicle,0,846,18,4
hgb_lr0.03_ln15_l21.0,gbdt,0.910563956506579,0.9117853349321257,0.469,vehicle,0,846,18,4
hgb_lr0.03_ln31_l20.0,gbdt,0.9084791946396608,0.9136752212601554,0.629,vehicle,0,846,18,4
hgb_lr0.03_ln31_l21.0,gbdt,0.9105341021956163,0.9118439534199061,0.504,vehicle,0,846,18,4
hgb_lr0.03_ln63_l20.0,gbdt,0.9084791946396608,0.9136752212601554,0.611,vehicle,0,846,18,4
hgb_lr0.03_ln63_l21.0,gbdt,0.9105341021956163,0.9118439534199061,0.465,vehicle,0,846,18,4
hgb_lr0.1_ln15_l20.0,gbdt,0.9120442815578813,0.9092229688320951,0.207,vehicle,0,846,18,4
hgb_lr0.1_ln15_l21.0,gbdt,0.9103684571230258,0.9104825543638956,0.256,vehicle,0,846,18,4
hgb_lr0.1_ln31_l20.0,gbdt,0.915531467243481,0.9097050840916037,0.235,vehicle,0,846,18,4
hgb_lr0.1_ln31_l21.0,gbdt,0.9103684571230258,0.9104825543638956,0.262,vehicle,0,846,18,4
hgb_lr0.1_ln63_l20.0,gbdt,0.915531467243481,0.9097050840916037,0.214,vehicle,0,846,18,4
hgb_lr0.1_ln63_l21.0,gbdt,0.9103684571230258,0.9104825543638956,0.257,vehicle,0,846,18,4
hgb_lr0.3_ln15_l20.0,gbdt,0.9102919335493661,0.9144312391519288,0.095,vehicle,0,846,18,4
hgb_lr0.3_ln15_l21.0,gbdt,0.9112902414527646,0.9090478900043257,0.094,vehicle,0,846,18,4
hgb_lr0.3_ln31_l20.0,gbdt,0.9130899603345581,0.9105148742453157,0.139,vehicle,0,846,18,4
hgb_lr0.3_ln31_l21.0,gbdt,0.912988846994701,0.9101873671680925,0.081,vehicle,0,846,18,4
hgb_lr0.3_ln63_l20.0,gbdt,0.9130899603345581,0.9105148742453157,0.135,vehicle,0,846,18,4
hgb_lr0.3_ln63_l21.0,gbdt,0.912988846994701,0.9101873671680925,0.089,vehicle,0,846,18,4
knn1_std,knn,0.801527910210327,0.7749564425520616,0.014,vehicle,0,846,18,4
knn1_quant,knn,0.7638719272628951,0.7936455101825739,0.046,vehicle,0,846,18,4
knn5_std,knn,0.8857379255942504,0.8746614319607946,0.014,vehicle,0,846,18,4
knn5_quant,knn,0.8619903916471501,0.8786855675737408,0.045,vehicle,0,846,18,4
knn15_std,knn,0.8928159170256222,0.8889246089254597,0.016,vehicle,0,846,18,4
knn15_quant,knn,0.8840692334884421,0.897692126357278,0.049,vehicle,0,846,18,4
knn31_std,knn,0.8691836617655129,0.8707083297870852,0.017,vehicle,0,846,18,4
knn31_quant,knn,0.8661771617816891,0.8828237620365882,0.048,vehicle,0,846,18,4
svc_C0.1,svm,0.8680444828278848,0.858949677704715,0.074,vehicle,0,846,18,4
svc_C1,svm,0.9147759575174219,0.920551132167093,0.056,vehicle,0,846,18,4
svc_C10,svm,0.9452726884720557,0.9438849938793088,0.056,vehicle,0,846,18,4
"mlp_(64,)_a0.0001",mlp,0.9401976641094798,0.9297767244117308,0.395,vehicle,0,846,18,4
"mlp_(64,)_a0.01",mlp,0.940524596633469,0.9297456286472893,0.411,vehicle,0,846,18,4
"mlp_(128, 64)_a0.0001",mlp,0.9577148315803918,0.9530620969582904,0.906,vehicle,0,846,18,4
"mlp_(128, 64)_a0.01",mlp,0.9567609130815001,0.9513538396812344,0.939,vehicle,0,846,18,4
gaussiannb,nb,0.7572045509393895,0.781450969061465,0.013,vehicle,0,846,18,4
dt_d3,tree,0.8523000332216222,0.8281624391656703,0.015,vehicle,0,846,18,4
dt_d6,tree,0.851656079123003,0.8548663805466743,0.014,vehicle,0,846,18,4
dt_dNone,tree,0.8112267703772583,0.7711382634249564,0.014,vehicle,0,846,18,4
logreg_C0.01_std,linear,0.8354299833155802,0.8519459359773915,0.029,vehicle,1,846,18,4
logreg_C0.01_quant,linear,0.8329258621346833,0.8529538851754995,0.049,vehicle,1,846,18,4
logreg_C0.1_std,linear,0.9007869279733681,0.9130295996590906,0.031,vehicle,1,846,18,4
logreg_C0.1_quant,linear,0.889779992962848,0.8931723539702181,0.05,vehicle,1,846,18,4
logreg_C1_std,linear,0.9313081922942805,0.9381726385703266,0.03,vehicle,1,846,18,4
logreg_C1_quant,linear,0.9098329383538515,0.9110635944781242,0.077,vehicle,1,846,18,4
logreg_C10_std,linear,0.9421385808626209,0.945015730698052,0.038,vehicle,1,846,18,4
logreg_C10_quant,linear,0.9100473544203127,0.9198991501340704,0.073,vehicle,1,846,18,4
logreg_C100_std,linear,0.9415192401501696,0.940985185868427,0.07,vehicle,1,846,18,4
logreg_C100_quant,linear,0.9093011570359799,0.9204607209634909,0.111,vehicle,1,846,18,4
rf_dNone_fsqrt,rf,0.9107370562948282,0.926298305271103,0.451,vehicle,1,846,18,4
rf_dNone_f0.3,rf,0.9082408668107359,0.9223754831823125,0.469,vehicle,1,846,18,4
rf_dNone_f0.7,rf,0.9063607474107236,0.9239809969206265,0.604,vehicle,1,846,18,4
rf_d4_fsqrt,rf,0.8970277872368769,0.9073246838508198,0.408,vehicle,1,846,18,4
rf_d4_f0.3,rf,0.8987329968413355,0.9078250319268005,0.425,vehicle,1,846,18,4
rf_d4_f0.7,rf,0.9021851640092755,0.9154802654809867,0.503,vehicle,1,846,18,4
rf_d8_fsqrt,rf,0.9083409969594847,0.92383272414239,0.445,vehicle,1,846,18,4
rf_d8_f0.3,rf,0.9106853077008987,0.9215034648043916,0.457,vehicle,1,846,18,4
rf_d8_f0.7,rf,0.9046056430554287,0.9232986695565132,0.585,vehicle,1,846,18,4
rf_d16_fsqrt,rf,0.9106788125695015,0.9259315559709577,0.457,vehicle,1,846,18,4
rf_d16_f0.3,rf,0.9079999953678681,0.9225220294017638,0.477,vehicle,1,846,18,4
rf_d16_f0.7,rf,0.9063454540310928,0.9241148536907389,0.591,vehicle,1,846,18,4
et_dNone_fsqrt,et,0.909330844551352,0.9164278309647456,0.365,vehicle,1,846,18,4
et_dNone_f0.5,et,0.9128582023105372,0.9251007957588635,0.393,vehicle,1,846,18,4
et_d8_fsqrt,et,0.9035477889775492,0.9086707611139376,0.331,vehicle,1,846,18,4
et_d8_f0.5,et,0.9094864688895771,0.919231377646971,0.351,vehicle,1,846,18,4
hgb_lr0.03_ln15_l20.0,gbdt,0.8964760981177146,0.9224280166062133,0.48,vehicle,1,846,18,4
hgb_lr0.03_ln15_l21.0,gbdt,0.8955092013838578,0.9179793011110858,0.576,vehicle,1,846,18,4
hgb_lr0.03_ln31_l20.0,gbdt,0.8971676111010064,0.9210783621708222,0.459,vehicle,1,846,18,4
hgb_lr0.03_ln31_l21.0,gbdt,0.8975550264881669,0.919625826125944,0.577,vehicle,1,846,18,4
hgb_lr0.03_ln63_l20.0,gbdt,0.8971676111010064,0.9210783621708222,0.492,vehicle,1,846,18,4
hgb_lr0.03_ln63_l21.0,gbdt,0.8975550264881669,0.919625826125944,0.584,vehicle,1,846,18,4
hgb_lr0.1_ln15_l20.0,gbdt,0.8969345212546598,0.9216507643929744,0.209,vehicle,1,846,18,4
hgb_lr0.1_ln15_l21.0,gbdt,0.8993926493087275,0.9241630458902179,0.23,vehicle,1,846,18,4
hgb_lr0.1_ln31_l20.0,gbdt,0.8969652109311315,0.9202778748835674,0.194,vehicle,1,846,18,4
hgb_lr0.1_ln31_l21.0,gbdt,0.8993926493087275,0.9241630458902179,0.211,vehicle,1,846,18,4
hgb_lr0.1_ln63_l20.0,gbdt,0.8969652109311315,0.9202778748835674,0.175,vehicle,1,846,18,4
hgb_lr0.1_ln63_l21.0,gbdt,0.8993926493087275,0.9241630458902179,0.21,vehicle,1,846,18,4
hgb_lr0.3_ln15_l20.0,gbdt,0.8923583671329266,0.9172578450609152,0.102,vehicle,1,846,18,4
hgb_lr0.3_ln15_l21.0,gbdt,0.8920921807790482,0.9200023999627506,0.168,vehicle,1,846,18,4
hgb_lr0.3_ln31_l20.0,gbdt,0.8960857456338717,0.9227001803072582,0.121,vehicle,1,846,18,4
hgb_lr0.3_ln31_l21.0,gbdt,0.8938191637075187,0.9225901396559755,0.105,vehicle,1,846,18,4
hgb_lr0.3_ln63_l20.0,gbdt,0.8960857456338717,0.9227001803072582,0.143,vehicle,1,846,18,4
hgb_lr0.3_ln63_l21.0,gbdt,0.8938191637075187,0.9225901396559755,0.112,vehicle,1,846,18,4
knn1_std,knn,0.7740630318560422,0.7909995652962905,0.017,vehicle,1,846,18,4
knn1_quant,knn,0.7802700179254874,0.7742735863576653,0.045,vehicle,1,846,18,4
knn5_std,knn,0.864289834567236,0.871425653699367,0.015,vehicle,1,846,18,4
knn5_quant,knn,0.8753778749112359,0.8563527757280746,0.048,vehicle,1,846,18,4
knn15_std,knn,0.880248538604403,0.882414748250729,0.016,vehicle,1,846,18,4
knn15_quant,knn,0.8775566549887988,0.8731219314679507,0.054,vehicle,1,846,18,4
knn31_std,knn,0.8648975045375513,0.8677767026209323,0.018,vehicle,1,846,18,4
knn31_quant,knn,0.8645103738901048,0.861034441978266,0.051,vehicle,1,846,18,4
svc_C0.1,svm,0.8524530905560271,0.8710310235525499,0.083,vehicle,1,846,18,4
svc_C1,svm,0.9072209835779587,0.9180160568331677,0.058,vehicle,1,846,18,4
svc_C10,svm,0.9317129351615108,0.951406413745376,0.053,vehicle,1,846,18,4
"mlp_(64,)_a0.0001",mlp,0.9281638074255989,0.9369446559631012,0.444,vehicle,1,846,18,4
"mlp_(64,)_a0.01",mlp,0.9283440319638225,0.9369734028034187,0.43,vehicle,1,846,18,4
"mlp_(128, 64)_a0.0001",mlp,0.9450693296155448,0.9539396589143341,0.997,vehicle,1,846,18,4
"mlp_(128, 64)_a0.01",mlp,0.9443876472117714,0.9558168797397492,0.981,vehicle,1,846,18,4
gaussiannb,nb,0.7569402621331607,0.7714132893910992,0.014,vehicle,1,846,18,4
dt_d3,tree,0.8305353809513105,0.8394048039184108,0.013,vehicle,1,846,18,4
dt_d6,tree,0.8019599085618683,0.8293583766723974,0.014,vehicle,1,846,18,4
dt_dNone,tree,0.7602574279388641,0.7861240898523737,0.014,vehicle,1,846,18,4
logreg_C0.01_std,linear,0.8171249816808749,0.849592364172922,0.019,vehicle,2,846,18,4
logreg_C0.01_quant,linear,0.8334338768228146,0.8586029723649452,0.05,vehicle,2,846,18,4
logreg_C0.1_std,linear,0.8972842190924226,0.9178598813826234,0.02,vehicle,2,846,18,4
logreg_C0.1_quant,linear,0.8876838691360444,0.9043677706648495,0.053,vehicle,2,846,18,4
logreg_C1_std,linear,0.9272415614329622,0.9510104914858831,0.033,vehicle,2,846,18,4
logreg_C1_quant,linear,0.9015000459522945,0.9188640516456775,0.064,vehicle,2,846,18,4
logreg_C10_std,linear,0.9419628382518292,0.9620739596901553,0.047,vehicle,2,846,18,4
logreg_C10_quant,linear,0.9073648206656,0.9238432563396871,0.075,vehicle,2,846,18,4
logreg_C100_std,linear,0.944086683185542,0.9631839960190826,0.064,vehicle,2,846,18,4
logreg_C100_quant,linear,0.9082247935696393,0.9228747252117563,0.085,vehicle,2,846,18,4
rf_dNone_fsqrt,rf,0.9164930032536771,0.923068385001332,0.473,vehicle,2,846,18,4
rf_dNone_f0.3,rf,0.9150716431451849,0.9260712609867944,0.488,vehicle,2,846,18,4
rf_dNone_f0.7,rf,0.9154472840173682,0.9237222087052173,0.645,vehicle,2,846,18,4
rf_d4_fsqrt,rf,0.8976281732127039,0.9124624744259359,0.422,vehicle,2,846,18,4
rf_d4_f0.3,rf,0.9012350514769231,0.9133614072957603,0.435,vehicle,2,846,18,4
rf_d4_f0.7,rf,0.9037144241834092,0.9148929502548312,0.479,vehicle,2,846,18,4
rf_d8_fsqrt,rf,0.9141760119904384,0.9237969212793025,0.447,vehicle,2,846,18,4
rf_d8_f0.3,rf,0.9161252286653808,0.9259857150475195,0.467,vehicle,2,846,18,4
rf_d8_f0.7,rf,0.9157436932685307,0.9218020106914366,0.571,vehicle,2,846,18,4
rf_d16_fsqrt,rf,0.915807664622323,0.9224383123600163,0.461,vehicle,2,846,18,4
rf_d16_f0.3,rf,0.91496378285852,0.9256755597468692,0.473,vehicle,2,846,18,4
rf_d16_f0.7,rf,0.9153392406186285,0.9236808220704776,0.623,vehicle,2,846,18,4
et_dNone_fsqrt,et,0.918445944815792,0.9289331962404184,0.369,vehicle,2,846,18,4
et_dNone_f0.5,et,0.9257756919461215,0.929749495883966,0.412,vehicle,2,846,18,4
